,ID,ROLE,SEX,utterances,#_of_words,1p_sg,1p_pl,2p,#_of_pronouns,%_1p_SG,%_1p_pl,%_2p
0,S1,"JF, Interviewer",F,"['yeah', 'okay', 'this', 'this', 'is', 'the', 'topic', 's2', 'okay', 'yeah', 'see', 'this', 'is', 'the', 'first', 'time', 'around', 'xx', 'sorry', 'i', 'didn', 't', 'get', 'the', 'chance', 'to', 'grope', 'around', 'like', 's2', 'no', 'this', 'on', 'my', 'time', 'xx', 'okay', 'so', 'y', 'you', 'wanted', 'to', 'make', 'sure', 'that', 'he', 'knew', 'that', 'you', 'were', 'seriously', 'considering', 'not', 'doing', 'it', 'or', 'okay', 'video', 'tape', 'stops', 'let', 's', 'stop', 'this', 'for', 'a', 'minute', 'and', 'i', 'll', 'um', 'ask', 'you', 'some', 'questions', 's2', 'okay', 'and', 'then', 'we', 'can', 'uh', 'w', 'well', 'we', 'can', 'talk', 'a', 'little', 'bit', 'about', 'your', 'participation', 'and', 'kinda', 'role', 'in', 'th', 'in', 'these', 'group', 'meetings', 's1', 'mhm', 'and', 'then', 'maybe', 'we', 'could', 'just', 'look', 'at', 'it', 'a', 'little', 'bit', 'from', 'that', 'point', 'of', 'view', 's1', 'okay', 'to', 'see', 'what', 'it', 'is', 'that', 'you', 're', 'doing', 's1', 'okay', 'um', 'it', 'might', 'be', 'kinda', 'interesting', 'break', 'in', 'recording', 'i', 'i', 'have', 'a', 'feeling', 'you', 'haven', 't', 'seen', 'yourself', 'on', 'video', 'tape', 'before', 'is', 'that', 'true', 'or', 'or', 'have', 'you', 'um', 'yeah', 'tell', 'me', 'where', 'you', 're', 'from', 'yes', 'actually', 'it', 'was', 'pretty', 'funny', 'um', 'i', 'was', 'a', 'year', 'ahead', 'of', 'him', 's2', 'mhm', 'and', 'we', 'were', 'both', 'in', 'the', 'environmental', 'studies', 'program', 'and', 'we', 'took', 'a', 'land', 'use', 'planning', 'class', 'um', 'it', 'was', 'my', 'senior', 'year', 'i', 'guess', 'his', 'junior', 'year', 's2', 'mhm', 'and', 'we', 'ended', 'up', 'working', 'on', 'a', 'project', 'together', 'there', 's1', 'uhuh', 'um', 'and', 'i', 'didn', 't', 'there', 'were', 'two', 'parts', 'to', 'the', 'project', 'and', 'i', 'didn', 't', 'work', 'with', 'jack', 'directly', 'on', 'that', 'part', 'i', 'w', 'we', 'worked', 'on', 'separate', 'parts', 's1', 'yeah', 'um', 'but', 'we', 'ended', 'up', 'writing', 'our', 'paper', 'there', 'was', 'five', 'of', 'us', 'on', 'it', 'and', 'we', 'wrote', 'a', 'paper', 's1', 'mhm', 'um', 'and', 'the', 'school', 'published', 'it', 's1', 'wow', 'um', 'in', 'sort', 'of', 'their_', 'it', 'was', 'a', 'community', 'service', 'report', 'kinda', 'thing', 'so', 'it', 'wasn', 't', 's1', 'mhm', 'like', 'a', 'peer', 'review', 'publication', 'but', 'it', 'was', 's1', 'yeah', 'distributed', 'to', 'the', 'community', 'so', 'that', 's', 'a', 'really', 'nice', 'experience', 'for', 'xx', 'under', 'as', 'part', 'of', 'your', 'undergraduate', 'education', 's2', 'mhm', 'that', 's', 'great', 'when', 'did', 'you', 'graduate', 'that', 'is', 'amazing', 'i', 'w', 'i', 'would', 'have', 'guessed', 'that', 'maybe', 'you', 'had', 'sort', 'of', 'known', 'each', 'other', 's', 'plans', 'before', 'he', 'came', 'here', 'but', 'ss', 'laugh', 'well', 'what', 'd', 'you', 'do', 'between', 's2', 'um', 'nineteen', 'ninety', 'and', 's2', 'i', 'starting', 'this', 'program', 'can', 'i', 'have', 'this', 'yeah', 'great', 'so', 'you', 're', 'you', 'were', 'here', 'and', 'she', 'was', 'in', 'school', 's2', 'um', 'i', 'were', 'you', 'working', 'well', 'that', 's', 'great', 'ss', 'laugh', 'yeah', 'yeah', 'so', 'where', 'did', 'you', 'work', 'sh', 'uh', 'yeah', 'yeah', 'that', 's', 'xx', 'traver', 's2', 'yes', 'village', 'xx', 'mhm', 'good', 'well', 'um', 'what', 'uh', 'what', 'prompted', 'you', 'to', 'come', 'to', 'graduate', 'school', 'right', 'right', 'so', 'the', 'project', 'that', 'you', 're_', 'that', 'you', 'guys', 'are', 'embarking', 'on', 'now', 'is', 'more', 'in', 'line', 'with', 'the', 'kinds', 'of', 'things', 'you', 'it', 'sounds', 'like', 'maybe', 'tha', 'the', 'kind', 'of', 'direction', 'you', 'd', 'like', 'to', 'be', 'moving', 'in', 's2', 'mhm', 'and', 'what', 'you', 'were', 'doing', 'before', 'yeah', 'seems', 'like', 'more', 'and', 'more', 'modern', 'um', 'land', 'use', 'questions', 'are', 'gonna', 'be', 'like', 'that', 'already', 'have', 'been', 'for', 'a', 'long', 'time', 'and', 'not', 'in', 'other', 'more', 'intensely', 'populated', 'places', 'but', 'for', 'us', 'that', 'feeling', 'that', 'we', 're', 'kinda', 'running', 'out', 'of', 'room', 'to', 'just', 's2', 'just', 'yeah', 'i', 'don', 't', 'know', 'find', 'more', 'pristine', 'wilderness', 'or', 's2', 'mhm', 'th', 'it', 's', 'more', 'like', 'c', 'competition', 'among', 'uses', 'or', 'accommodation', 's2', 'yeah', 'among', 'uses', 'and', 'stuff', 'mhm', 'yeah', 'um', 'how', 'do', 'you', 'feel', 'about', 'your', 'educational', 'experience', 'at', 'michigan', 'um', 'so', 'far', 'uh', 'what', 's', 'been', 'most', 'valuable', 'to', 'you', 'it', 's', 'the', 'kind', 'of', 'insight', 'that', 'could', 'really', 'affect', 'your', 'thinking', 'through', 'your', 'whole', 'career', 'and', 's2', 'i_', 'yeah', 'things', 'that', 'will', 'shift', 'and', 'perspective', 'yeah', 'it', 'is', 'and', 'and', 'also', 'how', 'um', 'how', 'inexplicable', 'in', 'a', 'way', 'it', 'is', 'when', 'somebody', 'manages', 'to', 'really', 'like', 'shift', 'the', 'thinking', 'in', 'a', 'whole', 'field', 's2', 'mhm', 'and', 'then', 'you', 'think', 'well', 'of', 'course', 'laugh', 's2', 'right', 'you', 'know', 'that', 's', 'been', 'there', 'all', 'along', 'but', 'i', 'it', 'wasn', 't', 'just', 'difficult', 'for', 'you', 'to', 'see', 'it', 'was', 'difficult', 'for', 's2', 'yeah', 'you', 'know', 'difficult', 'for', 'everyone', 'to', 'actually', 'get', 'it', 'in', 'perspective', 'or', 's2', 'mhm', 'or', 'to', 'see', 'that', 'it', 'had', 'consequences', 'or', 'you', 'know', 'something', 'like', 'that', 'yeah', 'then', 'you', 'also', 'sort', 'of', 'recognize', 'a', 'role', 'for', 'yourself', 'in', 'your', 'profession', 'then', 's2', 'mhm', 'to', 'try', 'to', 'um', 'push', 'what', 'seems', 'like', 'a', 'an', 'obvious', 'or', 'or', 'a', 'really', 'productive', 'sort', 'of', 'idea', 'so', 'that', 'other', 'people', 'can', 'um', 'get', 'it', 's2', 'mhm', 'and', 'that', 'adds', 'that', 'other', 'other', 'dimension', 'to', 'to', 's2', 'mhm', 'work', 'which', 'i', 'think', 'is', 'quite', 'nice', 's2', 'yes', 'sort', 'of', 'a', 'a', 'different', 'community', 'you', 'find', 'yourself', 'belonging', 'to', 's2', 'mhm', 'sometimes', 'cuz', 'of', 'shared', 'views', 'and', 'sometimes', 'cuz', 'of', 'laugh', 's2', 'xx', 'yes', 'you', 'don', 't', 'share', 'views', 's2', 'yeah', 'yeah', 'how', 'did', 'the', 'matonka', 'river', 'project', 'come', 'up', 'yeah', 'i', 'think', 'it', 's', 'a', 'i', 'think', 'it', 's', 'really', 'rich', 's2', 'mhm', 'i', 'mean', 'just', 'as', 'a', 'kind', 'of', 'educational', 'opportunity', 'looking', 'around', 'different', 'programs', 'and', 'stuff', 'on', 'campus', 's2', 'mhm', 'this', 'getting', 'xx', 'you', 'know', 'get', 'really', 'getting', 'into', 'a', 'project', 'that', 'um', 'other', 'people', 'are', 'wanting', 'to', 'do', 's2', 'right', 'um', 'and', 'you', 'know', 'can', 'use', 'your', 'help', 'and', 'so', 'there', 's', 'real', 'direct', 'issues', 'about', 'um', 'its', 'usefulness', 'and', 'also', 'the', 'negotiating', 'to', 'make', 'it', 'useful', 'it', 's', 's2', 'mhm', 'i', 'think', 'it', 's', 'really', 'pretty', 'neat', 'yeah', 'yeah', 'so', 'you', 'get', 'kind', 'of', 'a', 'closed', 'loop', 's2', 'mhm', 'so', 'that', 's', 'sounds', 'like', 'how', 'you', 'came', 'to', 'um', 'be', 'in', 'the', 'group', 'was', 'that', 'uh', 'nell', 'told', 'you', 'about', 'it', 'and', 'you', 'cou', 'you', 'got', 'jack', 'involved', 'in', 'it', 'and', 'then', 'how', 'about', 'pedro', 'and', 'satosh', 'yeah', 'yeah', 'okay', 'um', 'a', 'w', 'uh', 'at', 'this', 'what', 'do', 'you', 'think', 'you', 'can', 'contribute', 'to', 'the', 'group', 'so', 'how', 's', 'that', 'working', 'out', 'so', 'far', 'um', 'i', 'know', 'you', 'uh', 'y', 'you', 'sent', 'a', 'message', 's2', 'mhm', 'about', 'it', 'and', 'i', 'think', 'at', 'this', 'meeting', 'where', 'pedro', 'wasn', 't', 'there', 'the', 'one', 'we', 'were', 'just', 'looking', 'at', 's2', 'uhuh', 'it', 'came', 'up', 'to', 'talk', 'about', 'and', 'it', 'seemed', 'like', 'a', 'good', 'idea', 's2', 'yeah', 'among', 'the', 'three', 'of', 'you', 's2', 'mhm', 'um', 'yeah', 'yeah', 'do', 'you', 'feel', 'like', 'the', 'uh', 'group', 'so', 'far', 'has', 'been', 'uh', 'relatively', 'disorganized', 'maybe', 'has', 'um', 'wasted', 'time', 'yeah', 'how', 'about', 'the', 'burden', 'to', 'you', 'because', 'you', 'have', 'been', 'kind', 'of', 'the', 'um', 'the_', 'y', 'you', 've', 'been', 'the', 's2', 'mhm', 'organizer', 'as', 'you', 'say', 's2', 'yeah', 'you', 've', 'been', 'the', 'person', 'who', 'sent', 'the', 'messages', 'and', 'made', 'the', 'suggestions', 's2', 'mhm', 'and', 'kind', 'of', 'um', 's2', 'um', 'kept', 'things', 'going', 'yeah', 'okay', 'um', 'ho', 'how', 'about', 'the', 'uh', 'roles', 'of', 'other', 'people', 'in', 'the', 'group', 'cuz', 'you', 've', 'been', 'kind', 'of', 'the', 'uh', 'minder', 's1', 'mhm', 'in', 'a', 'way', 'um', 'keeping', 'tabs', 'on', 'things', 'and', 'and', 'keeping', 'things', 'going', 'what', 'do', 'you', 'see', 'other', 'people', 'contributing', 'it', 'was', 'about', 'the', 'roles', 'of', 'the', 'other', 'people', 'in', 'the', 'group', 'so', 'what', 'do', 'you', 'see', 'so', 'far', 'what', 'do', 'you', 'see', 'their', 'contributions', 'as', 'what', 'kinds', 'of', 'contributions', 'have', 'they', 'been', 'making', 'he', 's', 'really', 'thrown', 'himself', 'into', 'the', 'thick', 'of', 'it', 'hasn', 't', 'he', 's2', 'well', 'it', 's', 'impressive', 's2', 'yeah', 'how', 'much', 'stuff', 'he', 'has', 'taken', 'on', 'yeah', 'right', 'it', 'is', 'and', 'um', 'with', 'a', 'kind', 'of', 'a', 'spirit', 'of', 'adventure', 'i', 'mean', 'he', 's_', 'he', 'doesn', 't', 'seem', 'beleaguered', 'you', 'know', 's2', 'mhm', 'really', 'weighed', 'down', 'by', 'all', 'that', 'he', 's', 'um', 'responsible', 'for', 's2', 'mhm', 'i', 'know', 'he', 's', 'nervous', 'about', 'it', 'but', 'i', 'don', 't', 'think', 'he', 's', 'um', 's2', 'yeah', 'feeling', 'like', 'he', 's', 'just', 'a', 'drudge', 'i', 'think', 'he', 's', 'having', 'a', 'good', 'time', 'laugh', 'uhuh', 'yeah', 'yeah', 'it', 'is']",1316.0,28.0,14.0,63.0,123.0,22.76422764227642,11.38211382113821,51.21951219512195
